transaction_id,timestamp,sender_account_id,receiver_account_id,amount,currency,channel,transaction_type,merchant_category,location,status,scenario_id,ground_truth_pattern
TXN-DBDA4A5CA712,2026-07-25 14:51:35,ACC-0292,ACC-0285,47877.45,INR,UPI,transfer,,Ahmedabad,completed,,
TXN-352C3E75A1B6,2026-07-25 15:01:06,ACC-0321,ACC-0539,11468.94,INR,UPI,transfer,subscription,Ahmedabad,completed,,
TXN-687F0F860F53,2026-07-25 15:11:51,ACC-0570,ACC-0565,19546.01,INR,RTGS,transfer,utilities,Ahmedabad,completed,,
TXN-07917996E77A,2026-07-25 15:29:09,ACC-0384,ACC-0219,23732.51,INR,UPI,transfer,,Mumbai,completed,,
TXN-362951FADCDA,2026-07-25 15:38:12,ACC-0256,ACC-0174,24423.6,INR,UPI,transfer,fuel,Bangalore,completed,,
TXN-144070B08555,2026-07-25 15:46:12,ACC-0533,ACC-0107,5026.96,INR,NEFT,transfer,rent,Chennai,completed,,
TXN-FE818ED68E10,2026-07-25 15:56:53,ACC-0325,ACC-0234,20303.22,INR,IMPS,transfer,rent,Bangalore,completed,,
TXN-DD659FF57711,2026-07-25 16:00:25,ACC-0249,ACC-0214,9002.7,INR,NEFT,transfer,groceries,Pune,completed,,
TXN-AC3C1A6D33CC,2026-07-25 16:02:02,ACC-0307,ACC-0220,10613.65,INR,IMPS,transfer,shopping,Pune,completed,,
TXN-A432E975C5CD,2026-07-25 16:14:45,ACC-0177,ACC-0482,26196.08,INR,UPI,transfer,subscription,Pune,completed,,
TXN-131BF36227F8,2026-07-25 16:27:52,ACC-0399,ACC-0505,13596.38,INR,IMPS,transfer,fuel,Pune,completed,,
TXN-3067F90E9DB5,2026-07-25 16:54:23,ACC-0388,ACC-C-001,66222.34,INR,RTGS,transfer,groceries,Kolkata,completed,,
TXN-FA87E7594624,2026-07-25 17:18:19,ACC-0435,ACC-0261,112384.8,INR,UPI,transfer,rent,Bangalore,completed,,
TXN-8131351A6D17,2026-07-25 17:21:00,ACC-0272,ACC-0445,49753.75,INR,RTGS,transfer,restaurant,Pune,completed,,
TXN-923D17A01896,2026-07-25 17:23:12,ACC-0335,ACC-0330,19327.42,INR,IMPS,transfer,rent,Bangalore,completed,,
TXN-D2CE8DE23E39,2026-07-25 17:27:38,ACC-0115,ACC-0511,127262.44,INR,UPI,transfer,fuel,Pune,completed,,
TXN-D4A7D7ACA048,2026-07-25 17:30:32,ACC-0140,ACC-0357,19210.65,INR,UPI,transfer,subscription,Hyderabad,completed,,
TXN-294E301019DF,2026-07-25 17:39:29,ACC-0543,ACC-0315,6386.5,INR,NEFT,transfer,restaurant,Pune,completed,,
TXN-D80997A66FD0,2026-07-25 18:23:29,ACC-0148,ACC-0406,20674.62,INR,IMPS,transfer,,Pune,completed,,
TXN-A1C80F692A89,2026-07-25 18:35:09,ACC-0423,ACC-0218,24772.45,INR,UPI,transfer,shopping,Ahmedabad,completed,,
TXN-11ECBED419E9,2026-07-25 18:50:51,ACC-0530,ACC-0309,16186.69,INR,UPI,transfer,subscription,Kolkata,completed,,
TXN-34701CBC4354,2026-07-25 18:57:07,ACC-0302,ACC-0117,14856.2,INR,UPI,transfer,restaurant,Delhi,completed,,
TXN-9E41F6FF3E2F,2026-07-25 19:21:34,ACC-0187,ACC-0390,18701.16,INR,NEFT,transfer,utilities,Chennai,completed,,
TXN-DAC6AD99DD76,2026-07-25 19:23:29,ACC-0380,ACC-0507,12909.01,INR,UPI,transfer,shopping,Hyderabad,completed,,
TXN-2830790EA16A,2026-07-25 19:35:57,ACC-0198,ACC-0480,22549.3,INR,UPI,transfer,subscription,Kolkata,completed,,
TXN-40CF75528089,2026-07-25 19:35:59,ACC-0131,ACC-0347,6910.14,INR,CASH,transfer,restaurant,Hyderabad,completed,,
TXN-87E849CB4E38,2026-07-25 19:39:57,ACC-0324,ACC-0385,13401.48,INR,UPI,transfer,groceries,Bangalore,completed,,
TXN-68F2D21FDC80,2026-07-25 20:10:36,ACC-0474,ACC-0171,18451.6,INR,UPI,transfer,utilities,Pune,completed,,
TXN-53C91FA04827,2026-07-25 20:13:39,ACC-0273,ACC-0464,18941.37,INR,NEFT,transfer,rent,Kolkata,completed,,
TXN-E05FAD1A0BF9,2026-07-25 20:22:01,ACC-0437,ACC-0416,23886.28,INR,IMPS,transfer,medical,Delhi,completed,,
TXN-08B35657A48C,2026-07-25 20:24:21,ACC-0517,ACC-0552,64069.27,INR,IMPS,transfer,rent,Bangalore,completed,,
TXN-3CB20E7B0CF0,2026-07-25 20:50:06,ACC-0132,ACC-0446,16235.91,INR,IMPS,transfer,shopping,Delhi,completed,,
TXN-15AB4CEFA707,2026-07-25 21:03:46,ACC-0461,ACC-0262,20566.14,INR,NEFT,transfer,restaurant,Chennai,completed,,
TXN-6BD4C35446B8,2026-07-25 21:14:39,ACC-0382,ACC-0373,22617.46,INR,UPI,transfer,,Hyderabad,completed,,
TXN-F1D91480EA54,2026-07-25 21:19:12,ACC-0163,ACC-0346,12421.51,INR,UPI,transfer,rent,Ahmedabad,completed,,
TXN-AD45010245B1,2026-07-25 22:15:20,ACC-D-001,ACC-0455,26199.74,INR,UPI,transfer,utilities,Delhi,completed,,
TXN-6717FFC1DF95,2026-07-25 22:37:26,ACC-0446,ACC-0289,10507.28,INR,UPI,transfer,groceries,Bangalore,completed,,
TXN-B09113566C65,2026-07-25 22:40:00,ACC-0558,ACC-0382,22506.45,INR,UPI,transfer,groceries,Delhi,completed,,
TXN-287963D50C70,2026-07-25 22:51:09,ACC-0121,ACC-0283,19474.11,INR,NEFT,transfer,medical,Pune,completed,,
TXN-BDE28CFA8165,2026-07-25 23:18:52,ACC-0417,ACC-0519,55146.16,INR,NEFT,transfer,medical,Mumbai,completed,,
TXN-470AFC2D8E4E,2026-07-25 23:42:17,ACC-0402,ACC-0376,12085.52,INR,NEFT,transfer,fuel,Bangalore,completed,,
TXN-9FB4FA1E684C,2026-07-25 23:48:49,ACC-0198,ACC-0564,30772.13,INR,UPI,transfer,restaurant,Chennai,completed,,
TXN-A30E231B13A0,2026-07-25 23:49:05,ACC-0401,ACC-0287,24383.09,INR,UPI,transfer,shopping,Mumbai,completed,,
TXN-5574969FA72B,2026-07-25 23:55:41,ACC-0584,ACC-0440,31047.67,INR,CASH,transfer,groceries,Chennai,completed,,
TXN-B2737B3446A6,2026-07-26 00:04:21,ACC-G-001,ACC-0535,13645.95,INR,NEFT,transfer,,Delhi,completed,,
TXN-98CDC6546EED,2026-07-26 00:19:55,ACC-0264,ACC-0158,26735.05,INR,UPI,transfer,,Kolkata,completed,,
TXN-066E8AADD6A0,2026-07-26 00:26:30,ACC-0277,ACC-0185,29972.0,INR,RTGS,transfer,,Chennai,completed,,
TXN-72942F785CF3,2026-07-26 00:27:50,ACC-0147,ACC-0187,13423.22,INR,NEFT,transfer,,Pune,completed,,
TXN-71A4FB5D0B12,2026-07-26 00:28:52,ACC-0250,ACC-0568,11519.55,INR,IMPS,transfer,restaurant,Pune,completed,,
TXN-3C83B88CEFDC,2026-07-26 01:01:51,ACC-0120,ACC-0197,10349.77,INR,UPI,transfer,rent,Kolkata,completed,,
TXN-2982803CED07,2026-07-26 01:06:16,ACC-0234,ACC-0358,12369.13,INR,NEFT,transfer,subscription,Pune,completed,,
TXN-B8DC4274B3AD,2026-07-26 01:08:16,ACC-0195,ACC-0321,13380.45,INR,IMPS,transfer,,Bangalore,completed,,
TXN-DE0AB5401353,2026-07-26 01:12:08,ACC-0326,ACC-0114,16101.88,INR,UPI,transfer,,Delhi,completed,,
TXN-20A9A5700C5B,2026-07-26 01:30:35,ACC-0147,ACC-0362,13139.27,INR,CASH,transfer,,Ahmedabad,completed,,
TXN-469F77465EE5,2026-07-26 01:32:30,ACC-0487,ACC-0565,25956.45,INR,IMPS,transfer,,Delhi,completed,,
TXN-34F47E321CCB,2026-07-26 01:33:18,ACC-0254,ACC-0294,13593.99,INR,IMPS,transfer,,Chennai,completed,,
TXN-4A17E1CC0072,2026-07-26 01:44:58,ACC-0565,ACC-0265,19288.33,INR,UPI,transfer,medical,Kolkata,completed,,
TXN-B739DE4C1EC4,2026-07-26 01:52:24,ACC-0512,ACC-C-001,12161.32,INR,NEFT,transfer,groceries,Kolkata,completed,,
TXN-A5FC83F8ED42,2026-07-26 02:10:35,ACC-0467,ACC-0272,18643.51,INR,UPI,transfer,,Mumbai,completed,,
TXN-9A7F94ABFAAD,2026-07-26 02:13:55,ACC-0329,ACC-0223,25221.92,INR,NEFT,transfer,,Kolkata,completed,,
TXN-59F70436681B,2026-07-26 02:17:02,ACC-0156,ACC-0192,9009.98,INR,UPI,transfer,,Hyderabad,completed,,
TXN-1DE2668F196F,2026-07-26 02:25:26,ACC-0187,ACC-0369,13047.87,INR,CASH,transfer,utilities,Bangalore,completed,,
TXN-F10A1C0B7DF7,2026-07-26 02:28:07,ACC-0311,ACC-0198,16615.29,INR,UPI,transfer,utilities,Delhi,completed,,
TXN-E03DAC871288,2026-07-26 02:36:05,ACC-0464,ACC-0573,11862.9,INR,CASH,transfer,,Hyderabad,completed,,
TXN-02E25C6973F6,2026-07-26 02:38:30,ACC-0116,ACC-0129,3114.9,INR,UPI,transfer,,Ahmedabad,completed,,
TXN-B4675474A347,2026-07-26 02:38:52,ACC-0254,ACC-0276,13133.09,INR,IMPS,transfer,fuel,Bangalore,completed,,
TXN-8776EFFFCCE3,2026-07-26 02:41:31,ACC-0581,ACC-0183,18533.97,INR,UPI,transfer,restaurant,Pune,completed,,
TXN-0662F2803F3D,2026-07-26 02:54:10,ACC-0562,ACC-0160,18432.97,INR,IMPS,transfer,medical,Ahmedabad,completed,,
TXN-BD33E42D8D76,2026-07-26 02:55:51,ACC-0213,ACC-0403,13376.79,INR,UPI,transfer,subscription,Mumbai,completed,,
TXN-4CE9BF211338,2026-07-26 03:05:35,ACC-0231,ACC-0343,26462.33,INR,UPI,transfer,groceries,Hyderabad,completed,,
TXN-001B861D3616,2026-07-26 03:05:53,ACC-0526,ACC-0495,17502.62,INR,IMPS,transfer,shopping,Ahmedabad,completed,,
TXN-A7AC494A891C,2026-07-26 03:09:16,ACC-0115,ACC-0116,69873.57,INR,IMPS,transfer,rent,Bangalore,completed,,
TXN-FEC286544208,2026-07-26 03:28:45,ACC-0515,ACC-0276,27567.22,INR,RTGS,transfer,fuel,Bangalore,completed,,
TXN-1DF47F7F9592,2026-07-26 03:48:10,ACC-0417,ACC-0298,50228.38,INR,IMPS,transfer,restaurant,Kolkata,completed,,
TXN-C74489275A7B,2026-07-26 04:03:57,ACC-0219,ACC-0426,11602.53,INR,UPI,transfer,medical,Mumbai,completed,,
TXN-A7C304E7258F,2026-07-26 04:15:45,ACC-0165,ACC-0278,16414.67,INR,NEFT,transfer,,Hyderabad,completed,,
TXN-609096EEDB6A,2026-07-26 04:19:51,ACC-0384,ACC-0305,28660.22,INR,RTGS,transfer,subscription,Chennai,completed,,
TXN-F732DC1AEAF0,2026-07-26 04:33:45,ACC-0540,ACC-0577,24130.18,INR,RTGS,transfer,fuel,Ahmedabad,completed,,
TXN-71E3C00C76F6,2026-07-26 04:36:58,ACC-0304,ACC-0533,20718.33,INR,RTGS,transfer,rent,Pune,completed,,
TXN-27E25724B5C2,2026-07-26 04:39:14,ACC-0560,ACC-0461,11925.18,INR,UPI,transfer,utilities,Mumbai,completed,,
TXN-42FDB1E3B9D3,2026-07-26 04:42:06,ACC-0537,ACC-0500,11667.79,INR,IMPS,transfer,restaurant,Delhi,completed,,
TXN-BCB23322749A,2026-07-26 04:44:36,ACC-0106,ACC-0300,12973.06,INR,UPI,transfer,utilities,Pune,completed,,
TXN-8B806F4A183F,2026-07-26 04:45:24,ACC-0486,ACC-0237,20857.89,INR,RTGS,transfer,subscription,Delhi,completed,,
TXN-7AB355D53570,2026-07-26 04:46:25,ACC-0351,ACC-0127,16438.73,INR,UPI,transfer,fuel,Delhi,completed,,
TXN-D0350E784B09,2026-07-26 04:46:53,ACC-0360,ACC-0405,17806.92,INR,UPI,transfer,,Pune,completed,,
TXN-EE14745E4F47,2026-07-26 04:54:49,ACC-0467,ACC-0282,17450.77,INR,NEFT,transfer,fuel,Mumbai,completed,,
TXN-4CE5AB0BE799,2026-07-26 05:00:24,ACC-0274,ACC-0255,46588.97,INR,NEFT,transfer,groceries,Kolkata,completed,,
TXN-DB36E253D8D9,2026-07-26 05:01:34,ACC-0576,ACC-0270,18185.45,INR,CASH,transfer,shopping,Ahmedabad,completed,,
TXN-AABB0AC1A3F8,2026-07-26 05:02:48,ACC-0566,ACC-0228,20842.4,INR,NEFT,transfer,medical,Kolkata,completed,,
TXN-9E0853F4EAB0,2026-07-26 05:03:47,ACC-0512,ACC-0320,19986.5,INR,UPI,transfer,shopping,Kolkata,completed,,
TXN-0E66D1C2B1F5,2026-07-26 05:09:38,ACC-0119,ACC-0282,11333.56,INR,NEFT,transfer,utilities,Mumbai,completed,,
TXN-D29491598F21,2026-07-26 05:14:11,ACC-0176,ACC-0189,11885.3,INR,NEFT,transfer,fuel,Chennai,completed,,
TXN-42C3A7AF48DF,2026-07-26 05:14:50,ACC-0261,ACC-0352,43863.73,INR,UPI,transfer,medical,Ahmedabad,completed,,
TXN-E493D5C82337,2026-07-26 05:33:03,ACC-0457,ACC-0260,20239.73,INR,UPI,transfer,fuel,Ahmedabad,completed,,
TXN-874DE491A968,2026-07-26 05:50:41,ACC-0323,ACC-0303,12686.98,INR,NEFT,transfer,rent,Chennai,completed,,
TXN-19E3BAEB43A9,2026-07-26 05:51:33,ACC-0206,ACC-0499,21354.21,INR,UPI,transfer,utilities,Delhi,completed,,
TXN-A1550EC2B341,2026-07-26 05:56:09,ACC-0393,ACC-0347,27217.39,INR,NEFT,transfer,fuel,Delhi,completed,,
TXN-3C25D7AF2DDA,2026-07-26 05:59:44,ACC-0360,ACC-0147,19283.63,INR,UPI,transfer,,Chennai,completed,,
TXN-135AB73DC658,2026-07-26 06:05:25,ACC-0321,ACC-F-001,9644.25,INR,RTGS,transfer,fuel,Pune,completed,,
TXN-F00AF3B1051A,2026-07-26 06:08:39,ACC-0580,ACC-0189,10371.26,INR,RTGS,transfer,utilities,Chennai,completed,,
TXN-3FB26EE5180C,2026-07-26 06:12:35,ACC-0484,ACC-0203,13213.38,INR,RTGS,transfer,,Pune,completed,,
TXN-44EE05428851,2026-07-26 06:21:14,ACC-0152,ACC-0143,17602.43,INR,UPI,transfer,restaurant,Hyderabad,completed,,
TXN-9A2F039A3999,2026-07-26 06:21:48,ACC-0216,ACC-0429,12169.91,INR,UPI,transfer,,Chennai,completed,,
TXN-BA6AEA49B32B,2026-07-26 06:28:56,ACC-0166,ACC-0525,13569.36,INR,IMPS,transfer,shopping,Pune,completed,,
TXN-6C722FFFC3EF,2026-07-26 06:39:50,ACC-0105,ACC-0292,7378.61,INR,IMPS,transfer,subscription,Mumbai,completed,,
TXN-5AB812DA72E2,2026-07-26 06:48:06,ACC-0411,ACC-0369,24875.87,INR,NEFT,transfer,fuel,Hyderabad,completed,,
TXN-C910C3AEBD24,2026-07-26 06:52:24,ACC-0580,ACC-0397,9891.66,INR,UPI,transfer,groceries,Mumbai,completed,,
TXN-ADACC7FFA7F3,2026-07-26 06:52:42,ACC-0498,ACC-0294,91016.18,INR,IMPS,transfer,shopping,Delhi,completed,,
TXN-2941CF2A741F,2026-07-26 06:53:30,ACC-0514,ACC-0292,13370.21,INR,UPI,transfer,groceries,Hyderabad,completed,,
TXN-61FB9342A894,2026-07-26 06:57:44,ACC-0253,ACC-0175,16024.55,INR,UPI,transfer,subscription,Mumbai,completed,,
TXN-F745C36D3A72,2026-07-26 06:59:04,ACC-0100,ACC-0126,16329.17,INR,UPI,transfer,medical,Pune,completed,,
TXN-80FDFC76F9A4,2026-07-26 07:04:18,ACC-0269,ACC-0466,80056.28,INR,RTGS,transfer,subscription,Pune,completed,,
TXN-F9C7F183B18A,2026-07-26 07:09:48,ACC-0505,ACC-0134,23243.23,INR,RTGS,transfer,restaurant,Bangalore,completed,,
TXN-CB46DD2CE815,2026-07-26 07:10:00,ACC-0586,ACC-0356,21987.49,INR,RTGS,transfer,shopping,Kolkata,completed,,
TXN-8F220BD854F8,2026-07-26 07:17:40,ACC-0580,ACC-0305,11617.53,INR,RTGS,transfer,shopping,Chennai,completed,,
TXN-8BFFC20C7979,2026-07-26 07:23:55,ACC-0410,ACC-0402,12887.16,INR,NEFT,transfer,fuel,Hyderabad,completed,,
TXN-D05C6E00D995,2026-07-26 07:27:10,ACC-0364,ACC-0159,18795.59,INR,IMPS,transfer,groceries,Hyderabad,completed,,
TXN-4E023A0540ED,2026-07-26 07:47:03,ACC-0433,ACC-0448,12693.09,INR,UPI,transfer,utilities,Delhi,completed,,
TXN-B15D992861F6,2026-07-26 07:51:17,ACC-0464,ACC-0148,11946.26,INR,RTGS,transfer,groceries,Mumbai,completed,,
TXN-60A6F3103E28,2026-07-26 07:52:24,ACC-0531,ACC-0131,13539.47,INR,UPI,transfer,subscription,Delhi,completed,,
TXN-874F2E2CE59C,2026-07-26 07:52:37,ACC-0262,ACC-0401,16590.45,INR,UPI,transfer,groceries,Hyderabad,completed,,
TXN-A19C22D54113,2026-07-26 08:24:52,ACC-0269,ACC-0260,96535.33,INR,NEFT,transfer,medical,Mumbai,completed,,
TXN-B313BA4FDB07,2026-07-26 08:27:20,ACC-0507,ACC-0213,13545.75,INR,UPI,transfer,fuel,Delhi,completed,,
TXN-6BA767F4A7B9,2026-07-26 08:33:06,ACC-0343,ACC-0318,23676.62,INR,IMPS,transfer,fuel,Hyderabad,completed,,
TXN-382FDEAB92D3,2026-07-26 08:44:21,ACC-0212,ACC-0580,31653.82,INR,UPI,transfer,,Hyderabad,completed,,
TXN-9E0A92418EDD,2026-07-26 09:05:25,ACC-0155,ACC-0382,31960.2,INR,NEFT,transfer,restaurant,Pune,completed,,
TXN-C4F9C1492ADC,2026-07-26 09:14:49,ACC-0592,ACC-0331,18550.24,INR,NEFT,transfer,rent,Ahmedabad,completed,,
TXN-2E29697EFD1E,2026-07-26 09:20:35,ACC-0166,ACC-A-001,15903.25,INR,UPI,transfer,medical,Kolkata,completed,,
TXN-4E7238B648ED,2026-07-26 09:20:48,ACC-0249,ACC-0424,12551.47,INR,UPI,transfer,fuel,Ahmedabad,completed,,
TXN-911C4496822D,2026-07-26 09:37:03,ACC-0546,ACC-0463,7469.75,INR,UPI,transfer,medical,Ahmedabad,completed,,
TXN-BD5C068A4DF3,2026-07-26 09:39:46,ACC-0218,ACC-0201,22272.0,INR,UPI,transfer,rent,Delhi,completed,,
TXN-74C54C2B1C19,2026-07-26 09:40:54,ACC-0143,ACC-0276,12161.17,INR,RTGS,transfer,,Delhi,completed,,
TXN-BE89C96F2B5F,2026-07-26 09:54:20,ACC-0456,ACC-0140,13350.6,INR,CASH,transfer,groceries,Ahmedabad,completed,,
TXN-78048768755D,2026-07-26 09:57:41,ACC-0110,ACC-0235,22438.83,INR,NEFT,transfer,rent,Ahmedabad,completed,,
TXN-DA3F1B49FE00,2026-07-26 10:16:28,ACC-0532,ACC-0207,19129.28,INR,RTGS,transfer,fuel,Kolkata,completed,,
TXN-2B787FC158C3,2026-07-26 10:25:06,ACC-0352,ACC-0126,14102.4,INR,UPI,transfer,shopping,Pune,completed,,
TXN-2E978B3501A8,2026-07-26 10:28:39,ACC-0535,ACC-0359,9490.66,INR,CASH,transfer,shopping,Pune,completed,,
TXN-33116EEEFB91,2026-07-26 10:32:43,ACC-0217,ACC-0529,16643.13,INR,UPI,transfer,rent,Ahmedabad,completed,,
TXN-E89450A95A6F,2026-07-26 10:39:12,ACC-0479,ACC-0475,11734.58,INR,UPI,transfer,fuel,Kolkata,completed,,
TXN-FA985DC11C63,2026-07-26 10:43:04,ACC-0537,ACC-0159,2938.47,INR,UPI,transfer,utilities,Mumbai,completed,,
TXN-AD40AC6EBE93,2026-07-26 10:49:23,ACC-0121,ACC-0169,19910.88,INR,IMPS,transfer,fuel,Bangalore,completed,,
TXN-366DDD29030B,2026-07-26 11:00:26,ACC-0290,ACC-0275,10945.24,INR,UPI,transfer,,Mumbai,completed,,
TXN-E2C52B663351,2026-07-26 11:43:54,ACC-0155,ACC-0340,1975.32,INR,RTGS,transfer,groceries,Bangalore,completed,,
TXN-E0F892DF3A4A,2026-07-26 12:03:05,ACC-0209,ACC-0160,22728.28,INR,UPI,transfer,utilities,Pune,completed,,
TXN-563BDD34B549,2026-07-26 12:06:25,ACC-0342,ACC-0267,20559.55,INR,UPI,transfer,medical,Delhi,completed,,
TXN-32C83DCDFDAF,2026-07-26 12:13:12,ACC-0498,ACC-0227,98016.44,INR,NEFT,transfer,fuel,Mumbai,completed,,
TXN-3933B8A26578,2026-07-26 12:28:41,ACC-0451,ACC-0244,20915.99,INR,IMPS,transfer,rent,Ahmedabad,completed,,
TXN-8EA525ED4A22,2026-07-26 13:08:53,ACC-0537,ACC-0297,36553.38,INR,UPI,transfer,shopping,Ahmedabad,completed,,
TXN-405406CB58B8,2026-07-26 13:16:08,ACC-0258,ACC-0334,22963.3,INR,NEFT,transfer,restaurant,Chennai,completed,,
TXN-EE66D3346C3C,2026-07-26 13:21:14,ACC-0338,ACC-0249,19851.85,INR,UPI,transfer,groceries,Mumbai,completed,,
TXN-6A4355C22389,2026-07-26 13:27:58,ACC-0256,ACC-0504,20184.01,INR,UPI,transfer,fuel,Kolkata,completed,,
TXN-FF7E53AA6722,2026-07-26 13:35:55,ACC-0571,ACC-0385,10547.48,INR,IMPS,transfer,fuel,Chennai,completed,,
TXN-FF0BFE5E6DBA,2026-07-26 14:04:20,ACC-0293,ACC-0518,74753.65,INR,UPI,transfer,medical,Mumbai,completed,,
TXN-E45AEA382E18,2026-07-26 14:18:06,ACC-0155,ACC-0324,40946.11,INR,UPI,transfer,,Bangalore,completed,,
TXN-ECDEE5739D2C,2026-07-26 14:22:36,ACC-0255,ACC-0534,12804.44,INR,UPI,transfer,utilities,Pune,completed,,
TXN-24B700571F57,2026-07-26 14:22:59,ACC-0368,ACC-0159,17642.91,INR,UPI,transfer,rent,Mumbai,completed,,
TXN-E8F6F1DE2D2F,2026-07-26 14:34:48,ACC-0364,ACC-0222,21252.74,INR,RTGS,transfer,subscription,Pune,completed,,
TXN-4DAC8F814454,2026-07-26 14:41:50,ACC-0108,ACC-0268,11663.55,INR,NEFT,transfer,subscription,Mumbai,completed,,
TXN-39D7D18117C9,2026-07-26 14:44:32,ACC-0338,ACC-0130,23308.73,INR,UPI,transfer,utilities,Delhi,completed,,
TXN-24093CEA002F,2026-07-26 14:53:51,ACC-0322,ACC-0132,13733.95,INR,UPI,transfer,restaurant,Chennai,completed,,
TXN-267D418FB903,2026-07-26 15:04:56,ACC-0433,ACC-0298,12378.85,INR,NEFT,transfer,subscription,Pune,completed,,
TXN-87D1D1DF520C,2026-07-26 15:06:14,ACC-0149,ACC-0317,19182.12,INR,RTGS,transfer,rent,Hyderabad,completed,,
TXN-BAE94B81F82A,2026-07-26 15:11:16,ACC-0351,ACC-0393,26216.64,INR,IMPS,transfer,fuel,Mumbai,completed,,
TXN-2201759C9DAF,2026-07-26 15:18:49,ACC-0230,ACC-0414,14132.86,INR,UPI,transfer,shopping,Hyderabad,completed,,
TXN-94CD5F29946E,2026-07-26 15:26:19,ACC-0291,ACC-0406,3048.7,INR,UPI,transfer,,Bangalore,completed,,
TXN-8B73C23FCA9E,2026-07-26 16:03:18,ACC-0562,ACC-0133,23017.17,INR,UPI,transfer,shopping,Mumbai,completed,,
TXN-CA81385798F0,2026-07-26 16:05:25,ACC-0539,ACC-0255,20078.47,INR,RTGS,transfer,shopping,Hyderabad,completed,,
TXN-26E2EEDBEFB9,2026-07-26 16:10:34,ACC-0359,ACC-0274,15940.97,INR,NEFT,transfer,subscription,Pune,completed,,
TXN-884C1C2921BB,2026-07-26 16:10:37,ACC-0106,ACC-0199,12784.83,INR,NEFT,transfer,,Bangalore,completed,,
TXN-87E7BF4BDFF2,2026-07-26 16:17:09,ACC-0275,ACC-0448,14043.84,INR,IMPS,transfer,restaurant,Mumbai,completed,,
TXN-F479F31C42C5,2026-07-26 16:20:36,ACC-0231,ACC-0336,20850.96,INR,IMPS,transfer,shopping,Pune,completed,,
TXN-692F48416280,2026-07-26 16:35:37,ACC-0524,ACC-0360,19359.47,INR,UPI,transfer,,Chennai,completed,,
TXN-FA8756709EAD,2026-07-26 16:48:35,ACC-0355,ACC-0478,21886.17,INR,UPI,transfer,,Delhi,completed,,
TXN-D93E8399AACC,2026-07-26 16:57:58,ACC-0458,ACC-0114,28049.08,INR,CASH,transfer,groceries,Delhi,completed,,
TXN-AE4C5D799239,2026-07-26 17:04:14,ACC-0296,ACC-0117,19998.75,INR,CASH,transfer,shopping,Kolkata,completed,,
TXN-C6B3EA8553E6,2026-07-26 17:09:19,ACC-0145,ACC-0466,25422.55,INR,NEFT,transfer,shopping,Chennai,completed,,
TXN-0A004E45F84B,2026-07-26 17:30:54,ACC-0376,ACC-0381,12648.33,INR,UPI,transfer,fuel,Chennai,completed,,
TXN-BEF6802D0CA8,2026-07-26 17:38:22,ACC-0305,ACC-0164,23287.61,INR,UPI,transfer,rent,Mumbai,completed,,
TXN-6D310C4B99B1,2026-07-26 17:41:06,ACC-0141,ACC-0116,19052.73,INR,IMPS,transfer,,Kolkata,completed,,
TXN-5BB304A0AB53,2026-07-26 17:49:57,ACC-0103,ACC-0462,11267.59,INR,NEFT,transfer,groceries,Delhi,completed,,
TXN-FA8A4AC1BC5D,2026-07-26 17:51:40,ACC-0193,ACC-0210,17688.32,INR,UPI,transfer,fuel,Chennai,completed,,
TXN-A3F6A13B7AB3,2026-07-26 17:58:37,ACC-0173,ACC-0323,19319.26,INR,RTGS,transfer,medical,Pune,completed,,
TXN-E7F60128AC03,2026-07-26 18:00:29,ACC-0483,ACC-0343,11169.53,INR,UPI,transfer,restaurant,Chennai,completed,,
TXN-7FD61BBAC8D5,2026-07-26 18:01:12,ACC-0528,ACC-0515,21686.18,INR,NEFT,transfer,restaurant,Mumbai,completed,,
TXN-FA1B74EF2B34,2026-07-26 18:21:42,ACC-0412,ACC-0335,18020.14,INR,UPI,transfer,utilities,Pune,completed,,
TXN-8C52C41FEA31,2026-07-26 18:40:54,ACC-0540,ACC-0504,24753.57,INR,IMPS,transfer,,Pune,completed,,
TXN-9F4B166A2E37,2026-07-26 18:47:43,ACC-0355,ACC-0422,24343.58,INR,NEFT,transfer,groceries,Chennai,completed,,
TXN-DF7DC8CCC101,2026-07-26 18:53:49,ACC-0338,ACC-0487,16974.6,INR,IMPS,transfer,utilities,Hyderabad,completed,,
TXN-CF07DF2B2183,2026-07-26 18:57:10,ACC-0437,ACC-0379,17221.6,INR,NEFT,transfer,fuel,Pune,completed,,
TXN-31A7B007EF52,2026-07-26 19:02:58,ACC-0535,ACC-0540,8972.27,INR,IMPS,transfer,,Mumbai,completed,,
TXN-EA6CEFAA0F99,2026-07-26 19:14:38,ACC-0466,ACC-F-001,9193.81,INR,UPI,transfer,groceries,Ahmedabad,completed,,
TXN-4C41A47F6D06,2026-07-26 19:26:52,ACC-0473,ACC-0390,1654.23,INR,IMPS,transfer,groceries,Bangalore,completed,,
TXN-8D440D199DDF,2026-07-26 19:50:36,ACC-0462,ACC-0256,13793.95,INR,UPI,transfer,,Kolkata,completed,,
TXN-E548C50F3919,2026-07-26 19:54:31,ACC-0102,ACC-0357,13891.33,INR,IMPS,transfer,subscription,Mumbai,completed,,
TXN-A92FA97889E6,2026-07-26 20:02:06,ACC-0567,ACC-0512,9517.71,INR,UPI,transfer,restaurant,Bangalore,completed,,
